@RELATION ImageDataset

@ATTRIBUTE hue NUMERIC
@ATTRIBUTE saturation NUMERIC
@ATTRIBUTE value NUMERIC
@ATTRIBUTE area NUMERIC
@ATTRIBUTE perimeter NUMERIC
@ATTRIBUTE hueMoment1 NUMERIC
@ATTRIBUTE hueMoment2 NUMERIC
@ATTRIBUTE hueMoment3 NUMERIC
@ATTRIBUTE hueMoment4 NUMERIC
@ATTRIBUTE hueMoment5 NUMERIC
@ATTRIBUTE hueMoment6 NUMERIC
@ATTRIBUTE hueMoment7 NUMERIC
@ATTRIBUTE class {wholegrain, groats, broken}

@DATA
20.0, 97.70558798999166, 151.19933277731442, 1120.0, 177.54, 0.6674565808071409, 1.7225593103545336, 3.315043475036004, 4.0301308036986025, 7.704879132202332, 4.894963462447208, 8.704828411312182, broken
29.79231692677071, 52.00840336134454, 159.86314525810323, 780.5, 120.81, 0.7647467989430469, 2.583363374735418, 4.255344298181649, 5.14015720809845, -10.35484479509593, -6.845259918699646, -9.858983859528141, broken
21.792228390166535, 86.6843774781919, 143.95083267248216, 1192.0, 152.57, 0.6770900129150192, 1.7848020257986328, 3.7222267679375625, 4.993130112984308, 9.431975171502065, 5.927499999029397, 9.60381764045498, broken
23.00250626566416, 90.82205513784461, 177.69423558897242, 743.5, 121.5, 0.6863333981122258, 1.915530047156162, 2.8411262321653523, 3.9583221816363565, 7.513576757496184, 5.041000855603955, 7.503659243186437, broken
23.227313566936207, 85.52066486972147, 164.08715184186883, 2102.5, 276.89, 0.6372276883475073, 1.6205275757962607, 3.920435119847143, 5.253192635736314, 9.938190364940892, -6.346529720698091, 10.059608949754187, broken
20.020896656534955, 96.32408814589665, 135.44870820668692, 2509.0, 290.39, 0.536551251174263, 1.2820497727696807, 2.613855763902813, 2.8462188613113413, 5.577233116795958, 3.4910546028871745, 6.7501870345439245, broken
24.19000819000819, 82.87960687960688, 169.57657657657657, 1157.5, 154.41, 0.639363930924208, 1.584281249157333, 3.333303618383796, 3.8791285709151384, 7.485833078884557, 4.673437067446285, 8.809572234538445, broken
22.509420795533845, 96.34822051639917, 160.05373342637822, 1359.0, 165.88, 0.6360955045902699, 1.5793636577146122, 3.374419363374752, 4.106435551757056, 7.847018895462094, 4.896118643889322, 9.418914355091706, broken
26.701013513513512, 66.42567567567568, 148.4847972972973, 544.0, 109.74, 0.6962265620414029, 1.8767834914379977, 3.5751079012558407, 4.517386869115789, 8.76752508048895, 5.632744303647082, 8.671338960249852, broken
20.323013415892675, 105.14344685242519, 151.90196078431373, 894.0, 167.05, 0.5586277837843208, 1.3049304835699984, 3.49492961189042, 3.773941618186631, 7.410287528391295, 4.446334217118248, 8.437158600037904, broken
21.789359861591695, 90.9537197231834, 153.7175605536332, 2166.0, 323.14, 0.526300006240615, 1.2488992391883211, 5.060064931220928, 4.641202992699831, 10.201670760198462, 5.266981187203066, -9.500260264696605, broken
24.098550724637683, 97.36405797101449, 168.47130434782608, 1639.0, 190.71, 0.680200965096147, 1.7971685617663624, 3.8199129746935987, 6.012148893047978, 10.955684963957797, 6.9116664740521045, -11.390457501070452, broken
21.658749394086282, 96.01211827435773, 173.53223460979157, 1966.5, 218.75, 0.5675943399564256, 1.3276639341136651, 3.3210618274666843, 3.721267820725286, 7.244274043913447, 4.393742793004966, 8.279155889209257, broken
22.364469914040114, 92.45787965616046, 159.49054441260745, 1654.5, 205.1, 0.5146380908653128, 1.1748144056434147, 3.3512483868634804, 3.7272440107306264, 7.266803655990033, 4.317016956680497, -8.686942385409214, broken
24.185880829015545, 84.21049222797927, 159.31606217616581, 1467.0, 179.34, 0.7077287947583952, 1.930098625143933, 3.7568162161532883, 4.886168576442461, 9.287194727156123, 5.916443262734329, -9.464316846994059, broken
27.364324324324325, 77.95297297297297, 151.33135135135134, 1774.0, 183.14, 0.6958415939470198, 1.8829249756122153, 3.228068427789699, 4.345120566103875, 8.138666406660644, 5.294027725371156, 8.882524242517967, broken
23.58668617410388, 80.75566934893928, 144.76371616678858, 1287.0, 181.2, 0.573214382179889, 1.344759701735335, 3.3359081833693396, 3.733417655566049, 7.272631403423429, 4.434997156943957, -8.109683943822724, broken
24.21483771251932, 86.60123647604328, 156.3176197836167, 1219.0, 167.88, 0.654412144033613, 1.6698073988001687, 3.6230082845710236, 4.717993979520187, 8.930723477489629, 5.568157817635427, 9.264842251169691, broken
22.398106904231625, 87.0879732739421, 146.11915367483297, 1691.5, 229.78, 0.6542766832988623, 1.696539429053953, 3.3772425044555883, 4.555866016475482, -8.535135243233233, -5.407625849239067, 9.144966290551162, broken
23.566654689184332, 99.41142651814589, 169.29644268774703, 2669.5, 258.55, 0.5733683140573997, 1.3428089847703453, 3.9720139997416837, 4.377010339951998, 8.557859395950766, 5.079437441918956, 9.322122453161484, broken
22.27420362273579, 95.03247970018738, 165.64334790755777, 1518.0, 188.02, 0.6630105724448585, 1.6818935248667048, 3.48861620337323, 4.211157061676472, 8.062556147736561, 5.055843055188481, -9.14033561916705, broken
28.67783783783784, 55.612972972972976, 161.88216216216216, 864.0, 134.91, 0.6728783968417583, 1.741300947717061, 3.6162907248003093, 4.514093107497806, 8.681963562721991, 5.479028660926654, -8.791242376265306, broken
24.212294043092523, 83.32002534854246, 154.734474017744, 1500.0, 184.65, 0.6831679293136391, 1.797205535727463, 3.464367955966113, 4.566951914488173, 8.599627374776741, 5.478407537975899, -9.144018540148442, broken
23.477871148459382, 80.58711484593837, 149.81400560224088, 1706.0, 194.11, 0.6160627183801144, 1.5116710019301784, 3.1297359306394537, 4.093987384917739, 8.117371998323648, 5.48073460099816, 7.741215800923628, broken
21.751724137931035, 95.74344827586206, 139.93379310344827, 1348.0, 232.65, 0.7035587861375989, 2.0908829249822545, 3.3732201922759018, 4.987724976877325, 9.313015627920501, -6.256079787855698, 9.324562987661151, broken
21.464012251148546, 105.76722817764166, 152.17457886676877, 1242.0, 143.4, 0.7567877574833075, 2.3977008796461146, 3.6093166450489163, 5.443338179969859, -10.19455246473633, -7.068826722081621, -10.064885157925723, broken
21.458921161825725, 91.72199170124482, 162.68132780082988, 1148.0, 136.85, 0.7360678350860029, 2.1533345457162407, 3.3860151038363897, 4.653669014777607, 8.687153579780688, 5.7544609516283405, 9.281226701329933, broken
24.10725075528701, 92.28474320241692, 147.51737160120845, 1255.0, 163.34, 0.6524925377585729, 1.6296974221128564, 4.621418154103612, 5.947077518097097, 11.786834174418091, 7.510085501800649, -11.248828757991845, broken
23.372248803827752, 88.39234449760765, 128.88133971291867, 965.0, 198.59, 0.6190113975754102, 1.5249506710321585, 4.165000839885899, 6.268244869923708, -11.486028380940184, -7.240445730564021, -12.621473170908944, broken
25.135393992163692, 78.34784501523727, 178.8811493252068, 2186.5, 245.1, 0.5000262987452196, 1.1324353607920188, 4.238992095309061, 5.128208620299237, -10.400361691962416, -5.991275471489971, 9.82675441475425, broken
23.294117647058822, 87.8590820943762, 143.6431803490627, 1415.5, 299.52, 0.6046235738186654, 1.7099087507687314, 2.8955312341147494, 3.8718392261989028, 7.294820686697877, 4.984223094196019, 7.646078061630777, broken
25.144927536231883, 92.33592132505176, 155.4156314699793, 1843.5, 197.78, 0.6760291289909945, 1.7464535787609357, 3.682400332866749, 4.573013291232336, 8.713365296154578, 5.462371957966531, -9.324426447347628, broken
22.485260770975056, 90.90419501133786, 134.47732426303855, 1637.5, 288.69, 0.4717191029935546, 1.0753680693109935, 3.6303984627312307, 3.8078825022657123, 7.5311314807925696, 4.493384423527478, -8.390609715944251, broken
23.564732142857142, 100.99888392857143, 160.97433035714286, 824.0, 160.23, 0.5321853949619614, 1.2661894010882586, 2.41626019024781, 3.0782321160840636, 5.882647768830017, 3.850877652117293, -6.143231205182511, broken
22.49042904290429, 105.71023102310231, 150.18745874587458, 1444.0, 162.37, 0.7437942494954343, 2.250671052999457, 3.7229412191057554, 5.827449148057094, 10.66253351402071, 7.0039655312441935, -10.91160409813078, broken
22.34552845528455, 83.47560975609755, 158.16768292682926, 926.0, 138.02, 0.6452814479747697, 1.6205768050181968, 3.819901143367581, 4.838808102925138, -9.21192832178146, -5.712657850191978, 9.537488847777318, broken
29.554529717253317, 88.0334679746105, 162.28851702250432, 1644.5, 197.78, 0.6462329400730439, 1.6153590101886341, 3.3550749239904243, 4.1446195507557855, 7.920427635328103, 5.015459733454273, 8.368535632516908, broken
23.423214285714284, 88.82857142857142, 165.27857142857144, 1049.0, 165.68, 0.6160948369134255, 1.525106542700486, 2.921647937344212, 3.831604488359057, 7.334512493575231, 4.856538484086498, 7.386027003315394, broken
33.02224694104561, 39.53615127919911, 173.8075639599555, 847.5, 122.95, 0.7093379520367509, 1.937185504836217, 3.4968191032952025, 4.740998032767852, 9.15020454910543, 6.1105088201505975, 8.926074513770523, broken
22.5561797752809, 92.40823970037454, 171.98002496878902, 1517.0, 194.51, 0.5596261752658968, 1.2984445747582365, 3.779706870658894, 4.116654971575084, 8.065602166629198, 4.770748959981899, 9.291404047622141, broken
24.148, 86.14711111111112, 170.19644444444444, 2147.0, 227.2, 0.524315600566836, 1.203465905768622, 3.195333062772955, 3.547060138175492, 6.9190089379263116, 4.1518603712267765, -8.148843431830027, broken
23.647785787847578, 84.57054582904223, 166.16786817713697, 914.0, 122.77, 0.7629356269335383, 2.609557199370544, 3.4436109248842848, 5.5863803159303655, -10.309297728342216, -6.893877724113993, 10.206531112323576, broken
25.865641025641025, 81.64923076923077, 156.34051282051283, 913.0, 141.05, 0.7288542700261822, 2.157606018276078, 3.171187663071987, 4.550447669148485, 8.811460225400882, 5.936093987728555, -8.448698833117266, broken
27.05137614678899, 62.6605504587156, 155.94128440366973, 1035.5, 132.27, 0.7224651554133473, 2.019172643829121, 3.6017234705135963, 4.845924609661883, 9.198147224912814, 6.040708203913239, 9.244890753642746, broken
21.7257217847769, 98.90419947506561, 159.21062992125985, 1439.5, 191.44, 0.6343732211932396, 1.5773057600484932, 3.393523544769133, 4.2659137023614795, 8.428185532094854, 5.524344431137124, -8.148534923463297, broken
26.801079414032383, 82.56360832690825, 151.816499614495, 1231.5, 158.41, 0.6000644309055938, 1.4372522211373795, 3.24940443615773, 3.8670206786563623, 7.462121111756006, 4.6863850157417355, -7.828351474727841, broken
25.925093632958802, 92.1210986267166, 152.65667915106118, 748.0, 129.68, 0.6555211990969699, 1.6925129199093825, 3.287195654430774, 4.4210327757073875, 8.297647289471723, 5.27429020167493, -8.778583022003668, broken
24.354148845166808, 84.40333618477331, 143.92386655260907, 2241.0, 216.85, 0.6246957747834396, 1.5386041685187837, 3.8803254457840457, 4.930724545089309, 9.344342720887772, 5.716237687691297, -10.054601110958906, broken
26.039345711759506, 80.95092838196287, 167.52696728558797, 2147.5, 258.07, 0.5636270022378249, 1.326352484451782, 3.3639042926405485, 4.460575743452847, -8.517265251194392, -5.291476383118456, 8.529570573980651, broken
19.099514563106798, 108.30582524271844, 153.01051779935275, 2371.0, 227.34, 0.6155364768625924, 1.483220018146619, 3.864255688111196, 4.3541661941410075, 8.464791922309429, 5.099739017384375, -9.557115765747838, broken
22.03932993445011, 93.00873998543335, 178.8871085214858, 1296.5, 172.12, 0.6771280131929248, 1.8129239723342347, 3.4072282718488642, 4.547453297356519, -8.804055042314989, -5.486959173518981, -8.595033352339446, broken
24.21665538253216, 85.9580230196344, 140.97156398104266, 1398.5, 178.61, 0.6446123324677009, 1.6324366354962567, 2.995922138348099, 3.7537466759357305, 7.1667353786003485, 4.632513946876555, 7.524984408485758, broken
27.072589382448538, 96.51679306608884, 156.26218851570965, 861.0, 141.88, 0.712167002518847, 2.049780299579338, 3.3101232591038734, 5.0628424679567825, -11.112223968255064, 6.317740424952045, 9.249366163225785, broken
24.326509186351707, 81.33280839895014, 171.46929133858268, 1815.5, 196.47, 0.600400102776665, 1.441660267557335, 3.379054732381219, 4.114114899803935, 8.036568037977986, 5.208498794838061, -7.988514482968676, broken
22.680757097791798, 101.42334384858044, 155.53059936908517, 1512.5, 174.07, 0.706572688252013, 1.922691454966807, 3.718100534824871, 4.829809152460191, 9.115849279505902, 5.797376258126367, -9.737027351591296, broken
23.29696132596685, 88.04788213627992, 173.82918968692448, 2074.5, 213.3, 0.5591173971387129, 1.296934368949421, 3.8152689749390136, 4.248474896013551, 8.28578554313762, 4.93444247971364, -9.08368965247259, broken
24.791181364392678, 91.23876871880199, 141.27870216306155, 1137.0, 147.05, 0.6910567149478913, 1.8084232449683695, 4.153801824744136, 5.313259681576062, -10.106833908652392, -6.237713058787721, 10.355265087261518, broken
25.182218309859156, 73.10915492957747, 162.43838028169014, 1071.0, 144.57, 0.7301283904287283, 2.1939422746965835, 3.1760815703432312, 4.698532941930007, 8.808656864070302, 5.901980621031401, 8.766132150685745, broken
21.667873303167422, 93.00090497737557, 139.11764705882354, 1030.0, 166.23, 0.6167254275795178, 1.5364008844691917, 3.0892488690622115, 3.84604794833319, 7.431441279459479, 4.7552656729913645, 7.502821142094809, broken
24.200704225352112, 85.90316901408451, 153.2781690140845, 1071.0, 156.17, 0.7076465657145017, 1.9295899808266057, 3.7189574601441677, 4.631001700522903, 8.8060891879425, 5.595989200927792, -10.457887407508236, broken
22.43928035982009, 90.73538230884557, 143.83883058470764, 1258.5, 176.75, 0.5935316921314903, 1.4265758313279857, 3.3192612698434996, 3.9402367009424677, 7.570273161227166, 4.654032760353116, -9.009206606213152, broken
23.33223249669749, 93.87384412153236, 147.0871862615588, 1442.5, 162.95, 0.7351611951789652, 2.202835364637483, 3.2897237363053575, 4.993444568882683, 9.286772812194863, 6.215914133672083, 9.284321544174484, broken
24.120026972353337, 93.34254888739042, 155.61429534726904, 1404.0, 180.85, 0.638853698433414, 1.5753763853702558, 3.6849837287776084, 4.266464553752125, 8.249715885904788, 5.072249648603816, -8.976002111726796, broken
25.459726443768997, 70.57446808510639, 144.53495440729483, 1244.0, 156.91, 0.6799647629843145, 1.7711435094434156, 3.316094555751736, 4.1048250692648285, 7.815332123591084, 4.990456258428564, -9.646522359115526, broken
20.118852459016395, 101.23975409836065, 134.61065573770492, 863.0, 251.34, 0.21038206320787184, 0.46605748995170315, 2.3492410076325547, 2.720519056485244, 5.262202040215663, 3.0326247024534374, 6.010820149076765, broken
20.409297052154194, 93.97278911564626, 141.7108843537415, 821.0, 134.08, 0.6204405131424371, 1.508453350943965, 3.870914903734855, 4.426488968135243, 8.575877133068232, 5.180930529407849, 9.82567655299571, broken
23.273620559334844, 100.00151171579743, 147.45351473922904, 1254.5, 156.12, 0.7380583256635851, 2.150447529275964, 4.340458052286089, 6.424939204252809, -11.8704835275503, -7.802291807369262, 12.107542745416808, broken
25.295319709953855, 81.57679630850363, 160.29334212261043, 1437.5, 178.12, 0.6829582583524278, 1.8074125477163505, 3.347870608761311, 4.4026904708047025, 8.591135722948062, 5.632952047196978, 8.336541627046968, broken
26.043801039346697, 85.36674090571641, 145.33407572383072, 1267.5, 178.95, 0.699214663025488, 1.8823610177237644, 3.8490869656448057, 4.610107290545129, 8.839706803380736, 5.552167983552608, 11.319362192354088, broken
22.571031929662194, 95.59046737621472, 164.70708005552984, 2048.5, 253.24, 0.6439401288285177, 1.6217854718007607, 3.8292749923315395, 4.972690325236292, -9.586621217226428, -5.843896615869468, -9.475754657992455, broken
28.733258928571427, 60.808035714285715, 153.79799107142858, 845.5, 117.64, 0.7698337478819375, 2.6446125735788346, 3.537333770831622, 5.644312142751417, 10.244362367508407, 6.9669935526807, -10.92557298778878, broken
22.848993288590606, 109.56599552572708, 130.5089485458613, 789.5, 237.24, 0.1200808874769004, 0.2768055137092385, 1.8664637572752123, 2.191254937464356, 4.237748561705366, 2.5022432389849865, 4.774070087602804, broken
23.096484055600982, 86.72117743254293, 154.8732624693377, 1163.0, 141.2, 0.7515450592791081, 2.31697404049668, 3.6063294912673443, 5.280202181988036, 9.727871509258136, 6.440073158175248, 10.572144662140422, broken
23.71042471042471, 84.58852730281302, 131.8516271373414, 1710.0, 243.76, 0.6165032335331179, 1.5046453873523817, 3.5611373827714594, 4.301158983905408, 8.232446662534542, 5.054633407978991, -9.828474295837903, broken
23.443037974683545, 89.84358047016275, 147.84177215189874, 1039.5, 156.27, 0.6616314588983875, 1.720302031746572, 3.0799804778895767, 4.143334665540987, 8.539596088486876, -6.328566403894988, -7.7609278936018695, broken
24.851063829787233, 99.12851063829787, 151.81021276595746, 1099.5, 175.92, 0.6846459679767775, 1.7950386011753832, 3.9051747052210155, 4.455954931727232, 8.648926330410443, 5.514993442789493, -9.264244620004257, broken
24.0, 89.5820139328689, 144.5275490816973, 1497.0, 186.85, 0.6095414611039771, 1.4616507223706956, 3.954319724953826, 4.430791893927075, 8.6309547788842, 5.212507589870794, -9.354908431507805, broken
22.7267217630854, 94.10578512396694, 166.10137741046833, 1731.0, 186.71, 0.6920358024938174, 1.8461109158930298, 3.20606805789696, 3.987947205363167, 7.585607450014078, 4.911318658899551, 8.846330352336832, broken
22.68417415342087, 91.18866620594333, 156.0435383552177, 1363.0, 186.71, 0.5968426727898715, 1.4355695048245334, 3.061002861701007, 3.6090877846279277, 6.945413232591321, 4.330457906248585, -8.059523858103729, broken
23.2599093997735, 79.2599093997735, 152.05605889014723, 1679.0, 198.51, 0.5504312496748881, 1.2736241798895156, 3.4433211931842154, 3.7840888890991153, 7.39920985086492, 4.435616586320965, -8.491359209836714, broken
24.178096757044127, 83.80701754385964, 163.23498139287614, 1784.0, 215.2, 0.5382990101288125, 1.2508208873638902, 2.9166049777221117, 3.2949409139107635, 6.400713883870547, 3.9227561548573355, 9.877692303670088, broken
22.20098730606488, 82.47461212976023, 144.62341325811002, 1345.0, 158.08, 0.7038501159508171, 1.913567904322895, 4.4918142971136685, 6.961126324551528, 13.854470552840594, -7.922933652692568, -12.688605924008606, broken
19.729813664596275, 108.56754658385093, 153.8610248447205, 1216.0, 163.54, 0.6468615543681319, 1.6172827168026809, 3.3985282574340685, 4.124554398098331, 7.886130481714855, 4.93319787299124, -9.78397630224055, broken
25.28098591549296, 77.28732394366197, 156.05704225352113, 1344.5, 167.64, 0.6591232378672907, 1.700052825067005, 3.325324734464191, 4.171134731873803, 8.06504191648352, 5.194730716054656, -8.074827239124476, broken
24.524027459954233, 75.45614035087719, 159.97406559877956, 1189.5, 276.21, 0.6035269908121088, 1.7749518202803605, 2.7944494920697855, 3.4853018339095665, 6.709256905693977, 4.462825739400583, 6.8718947441094205, broken
21.11263736263736, 77.86813186813187, 150.40567765567766, 1029.0, 147.2, 0.7228106416055787, 2.1239073136191378, 3.0767623587022657, 4.611145294065182, 8.57759418483896, 5.83531778766971, -8.637792913531857, broken
23.198237885462554, 84.66629955947137, 150.81277533039648, 840.5, 156.61, 0.703133958084007, 1.9799908633461285, 3.014436589020328, 4.522982061852784, -8.381764103491658, -5.589224034315337, -8.526253742082282, broken
24.36116504854369, 75.65177993527509, 162.7378640776699, 1468.0, 166.91, 0.6668962357505573, 1.6909436276251046, 3.8599608688562883, 4.852374404047139, 9.485740413168699, 6.130436271307462, 9.279574224600506, broken
22.300571428571427, 94.74857142857142, 171.51142857142858, 1673.0, 184.31, 0.6204723761327859, 1.5164894698959437, 3.47568903028055, 4.217755939390474, 8.070809059128408, 4.9904854290819, 8.835289575601104, broken
22.337078651685392, 94.78305963699222, 151.98789974070874, 1092.0, 146.23, 0.6967223893272291, 1.8651101410782318, 3.813182367755585, 5.220549758996216, 9.857456152407387, 6.23219423300733, -9.923391602468577, broken
24.81737686773658, 77.93359158826784, 150.42944106253458, 1729.5, 173.3, 0.7301327935527094, 2.0957136720099028, 3.5378930722339796, 4.873629679904882, 9.079436123701708, 5.922015814367637, 10.92085791791471, broken
25.120654396728018, 91.34696659850034, 149.44376278118608, 1394.0, 167.2, 0.6832548437224478, 1.7860415326726156, 3.373658210099932, 4.185144380356814, 8.027956489243012, 5.217927814030089, -8.262775580119003, broken
21.44922737306843, 88.23509933774834, 149.4944812362031, 1730.0, 181.88, 0.6561267932127479, 1.6453494893162801, 3.4937395341312554, 4.124872682890655, 7.934229505966597, 4.947554942573114, 9.750014953713302, broken
29.01782363977486, 84.45684803001876, 140.9624765478424, 992.0, 170.02, 0.5733391423042767, 1.3677787563472905, 2.7004380053272836, 3.0777300761097632, 5.967205325167156, 3.761761563324011, -7.339182797703088, broken
19.20053715308863, 107.57385854968666, 172.76186213070724, 1050.5, 155.44, 0.6570770505222782, 1.7060540528872477, 3.077387413863627, 4.109470335164686, 7.725505845017487, 4.974647414985756, -8.205363666326702, broken
24.44646924829157, 93.17767653758543, 165.7486712224753, 1243.0, 165.88, 0.6621850813373176, 1.6965257539690277, 3.2936015128578964, 4.108285401885717, 7.897506727553673, 5.34575221280586, -8.047325752892581, broken
26.122435020519834, 76.6655266757866, 159.29138166894666, 1383.5, 175.3, 0.6350044818740601, 1.5649594441817698, 3.655394702544005, 4.617777963057877, 9.208311455658032, 6.2019171508520134, -8.783019261772536, broken
25.79942028985507, 75.18086956521739, 168.02202898550723, 1633.0, 201.88, 0.5541661242917684, 1.2845531395435095, 4.132340178824288, 4.79039639408988, 9.333991091613381, 5.621558762049958, 9.50245357319955, broken
22.175135135135136, 88.97081081081082, 142.84216216216217, 868.5, 130.47, 0.7038918105810594, 1.9134541176065456, 3.445371426191128, 4.623934043418494, 8.688210574558365, 5.646994032429147, -9.105787113854587, broken
23.269866247049567, 79.89378442171518, 141.63886703383162, 1205.5, 149.3, 0.7226268784067659, 2.08023544523538, 3.3456331004153275, 4.846170238062922, 9.022879524346255, 5.952962894965252, -9.195875201158524, broken
22.92457231726283, 86.12208398133748, 177.62597200622085, 1203.0, 190.51, 0.6840345511258413, 1.7863407551363704, 3.970829914081851, 4.650939693331366, 8.963940510291229, 5.546535130059396, 9.96849961058207, broken
24.151185137732224, 77.3472133247918, 147.29404228058937, 1485.0, 168.23, 0.6965919528345624, 1.8737315421080183, 3.309461640826383, 4.344689469119898, 8.175552564254135, 5.286069209364875, 9.05285457607875, broken
27.667059516794342, 77.86623453152622, 145.4649381261049, 1624.5, 169.92, 0.6952938139491801, 1.8265315461183922, 4.023369621166171, 4.9570420897769445, 9.529822671036394, 6.012098052690167, 9.697182104494924, broken
22.461189516129032, 82.16229838709677, 148.26814516129033, 1895.5, 211.87, 0.615272675275331, 1.4780344980299578, 4.927590838480469, 5.843507251310985, 11.641404158321667, -7.5763610716101475, 11.264277467605925, broken
23.811787072243344, 83.60519645120405, 163.33967046894804, 1510.5, 154.12, 0.7508112378162463, 2.254529094083657, 4.3400014213996405, 5.739472137958721, 11.083277984942603, 7.146464797188496, 10.84067464094421, broken
21.011689070718877, 89.53302162478083, 135.92986557568673, 1636.5, 178.89, 0.6782346710025405, 1.7511464876081326, 3.975380876337024, 4.877524604349235, 9.308064682496239, 5.757875527469907, 10.16867469973491, broken
24.06512778235779, 96.0032976092333, 159.28606760098927, 1140.5, 159.98, 0.7024139407958361, 1.9677726447736017, 3.0374284230514528, 4.290398566067308, 8.043129477894247, 5.423292995913016, 8.191337293373698, broken
18.688734030197445, 91.63879210220674, 122.32288037166086, 806.5, 119.84, 0.7268274404106968, 2.1487665202666637, 3.302836880753236, 5.029257274208573, 9.718947015853473, 6.409893556254582, 9.215708248946338, broken
21.47547974413646, 103.20113717128642, 150.78535891968727, 1331.0, 172.37, 0.615203165085042, 1.486693222919067, 3.9089863828459657, 4.578439735496395, 8.903697882191157, 5.495267545544318, -9.074329151362086, broken
22.90216368767639, 79.67826904985888, 163.20319849482595, 1003.0, 138.71, 0.7696888252229527, 3.1888565697415343, 3.1305656440244554, 4.922487529900214, 9.055766887130074, 6.6063987143634, -9.154395752323907, broken
25.731971153846153, 74.84134615384616, 126.92908653846153, 744.5, 203.24, 0.6905086309783853, 2.1351676664808226, 2.653373635287123, 3.555362727956291, 6.735646914624196, 4.907668811241878, -6.924794658595534, broken
24.08827160493827, 88.48518518518519, 157.65493827160495, 1527.5, 204.95, 0.4802806160272312, 1.0765948814659065, 3.673295794814382, 3.9112786429070243, 7.7042633986006255, 4.4577400001871545, 8.950508122071449, broken
23.581710414902624, 82.50973751058424, 183.52921253175276, 1115.5, 143.5, 0.6892618410005151, 1.83239058470772, 3.3786565701390994, 4.556779921361472, 10.115758002402398, -7.432842485252746, -8.524640851783982, broken
22.746630727762803, 102.41060197663971, 138.01347708894878, 1027.5, 187.64, 0.5159004289615401, 1.18963366411539, 2.964569995768156, 3.2449341844873296, 6.349730864883645, 3.839763298432052, 8.193465683100762, broken
25.04102564102564, 88.8076923076923, 164.3275641025641, 1477.5, 183.3, 0.7516949662257558, 2.3590701863113024, 3.602890178973447, 5.441681432329109, 10.260889927005437, 6.814641757567716, 10.027823156060926, broken
22.268033409263477, 104.73576309794989, 170.42369020501138, 1246.5, 154.33, 0.6602336550476041, 1.6730304814611854, 3.9022582668655743, 4.840751862961099, 9.407540027257525, 5.934019253533633, -9.325674482477421, broken
20.81022727272727, 93.6375, 134.79545454545453, 814.0, 149.05, 0.7225259401850306, 2.1306941406105153, 3.784483944419871, 5.711594608125895, 10.512951393287203, -6.876684231163817, 10.790689671325186, broken
